Дата,Золото,Недвижимость,Глобальный фонд облигаций,Новые технологии,Глобальный нефтяной сектор
2010-10-27,1325.3,212.3,134.8,143.3,960.2
2010-10-28,1343.9,211.7,134.4,143.5,968.3
2010-10-29,1359.4,210.9,134.6,143.2,973.1
2010-10-30,1359.4,210.9,134.6,143.2,973.1
2010-10-31,1359.4,210.9,134.6,143.2,973.1
2010-11-01,1353.8,210.9,134.6,143.0,981.0
2010-11-02,1357.5,213.4,134.7,144.4,993.9
2010-11-03,1348.5,214.2,135.0,145.0,990.1
2010-11-04,1392.5,216.9,135.0,146.3,1017.0
2010-11-05,1393.6,219.5,136.2,146.2,1017.8
2010-11-06,1393.6,219.5,136.2,146.2,1017.8
2010-11-07,1393.6,219.5,136.2,146.2,1017.8
2010-11-08,1409.4,219.4,136.6,146.2,1016.2
2010-11-09,1393.1,216.4,136.2,146.0,1018.9
2010-11-10,1404.0,214.5,136.7,146.4,1014.3
2010-11-11,1408.8,213.7,136.6,144.9,1024.4
2010-11-12,1368.8,211.9,135.8,143.4,1008.2
2010-11-13,1368.8,211.9,135.8,143.4,1008.2
2010-11-14,1368.8,211.9,135.8,143.4,1008.2
2010-11-15,1360.6,210.8,136.0,142.4,1003.3
2010-11-16,1339.6,207.5,135.2,140.3,984.1
2010-11-17,1336.1,205.8,135.0,140.4,983.5
2010-11-18,1353.4,207.5,135.3,143.3,999.9
2010-11-19,1353.6,206.7,135.1,144.7,1003.8
2010-11-20,1353.6,206.7,135.1,144.7,1003.8
2010-11-21,1353.6,206.7,135.1,144.7,1003.8
2010-11-22,1366.8,206.9,135.4,146.5,999.1
2010-11-23,1376.5,205.2,135.3,144.5,981.9
2010-11-24,1373.3,206.2,135.5,146.6,988.8
2010-11-25,1375.4,207.2,135.4,146.1,988.8
2010-11-26,1363.8,206.5,136.0,146.1,980.8
2010-11-27,1363.8,206.5,136.0,146.1,980.8
2010-11-28,1363.8,206.5,136.0,146.1,980.8
2010-11-29,1366.3,206.5,135.7,145.1,978.4
2010-11-30,1386.2,205.8,135.9,144.2,976.7
2010-12-01,1387.9,207.6,136.3,146.8,990.4
2010-12-02,1385.2,209.3,136.4,147.9,1003.4
2010-12-03,1414.1,209.5,136.1,149.2,1008.4
2010-12-04,1414.1,209.5,136.1,149.2,1008.4
2010-12-05,1414.1,209.5,136.1,149.2,1008.4
2010-12-06,1423.8,209.8,136.6,149.2,1011.1
2010-12-07,1402.1,210.7,136.4,149.5,1014.3
2010-12-08,1382.0,209.9,136.9,149.8,1010.7
2010-12-09,1387.1,209.7,137.4,150.1,1014.5
2010-12-10,1386.1,209.3,137.4,151.2,1015.0
2010-12-11,1386.1,209.3,137.4,151.2,1015.0
2010-12-12,1386.1,209.3,137.4,151.2,1015.0
2010-12-13,1394.1,209.6,137.0,150.7,1024.4
2010-12-14,1396.2,210.0,137.0,150.0,1027.1
2010-12-15,1380.8,208.7,136.9,149.0,1019.2
2010-12-16,1370.2,208.1,137.4,150.0,1015.8
2010-12-17,1375.4,208.2,137.7,150.6,1015.4
2010-12-18,1375.4,208.2,137.7,150.6,1015.4
2010-12-19,1375.4,208.2,137.7,150.6,1015.4
2010-12-20,1385.3,209.4,138.3,150.4,1019.1
2010-12-21,1385.6,211.3,138.6,151.8,1029.2
2010-12-22,1385.3,213.1,139.0,151.6,1032.3
2010-12-23,1380.0,213.4,139.3,151.3,1030.6
2010-12-24,1384.7,213.4,139.2,151.3,1030.6
2010-12-25,1384.7,213.4,139.2,151.3,1030.6
2010-12-26,1384.7,213.4,139.2,151.3,1030.6
2010-12-27,1383.8,213.4,139.2,151.3,1030.6
2010-12-28,1406.0,213.4,139.2,151.2,1030.6
2010-12-29,1411.8,215.3,139.0,151.2,1035.7
2010-12-30,1404.7,215.0,138.5,151.4,1033.2
2010-12-31,1421.4,214.8,138.0,151.4,1039.1
2011-01-01,1421.4,214.8,138.0,151.4,1039.1
2011-01-02,1421.4,214.8,138.0,151.4,1039.1
2011-01-03,1414.8,214.8,138.0,151.4,1039.1
2011-01-04,1380.5,217.7,139.1,153.8,1048.7
2011-01-05,1378.3,218.0,140.1,155.0,1044.6
2011-01-06,1371.6,217.9,140.5,155.0,1038.2
2011-01-07,1369.5,217.2,140.6,154.4,1040.8
2011-01-08,1369.5,217.2,140.6,154.4,1040.8
2011-01-09,1369.5,217.2,140.6,154.4,1040.8
2011-01-10,1375.7,215.9,140.5,154.7,1033.0
2011-01-11,1381.6,216.6,140.7,155.9,1057.5
2011-01-12,1387.9,217.7,140.5,157.7,1083.6
2011-01-13,1373.6,217.5,139.7,158.9,1099.0
2011-01-14,1361.9,217.7,139.7,160.0,1103.9
2011-01-15,1361.9,217.7,139.7,160.0,1103.9
2011-01-16,1361.9,217.7,139.7,160.0,1103.9
2011-01-17,1361.6,218.0,139.7,160.8,1103.9
2011-01-18,1368.3,219.2,139.9,160.8,1113.1
2011-01-19,1369.9,218.6,139.4,158.8,1107.6
2011-01-20,1346.3,216.4,139.3,154.7,1091.2
2011-01-21,1342.7,215.4,138.8,155.3,1106.8
2011-01-22,1342.7,215.4,138.8,155.3,1106.8
2011-01-23,1342.7,215.4,138.8,155.3,1106.8
2011-01-24,1334.4,215.7,138.9,155.6,1110.2
2011-01-25,1332.4,216.4,139.1,154.9,1104.9
2011-01-26,1346.0,217.4,139.1,157.4,1127.9
2011-01-27,1313.5,217.6,139.2,159.9,1134.0
2011-01-28,1336.8,216.8,139.0,157.3,1119.2
2011-01-29,1336.8,216.8,139.0,157.3,1119.2
2011-01-30,1336.8,216.8,139.0,157.3,1119.2
2011-01-31,1332.7,215.6,138.6,157.3,1140.4
2011-02-01,1341.4,217.1,138.9,157.3,1167.0
2011-02-02,1335.3,218.1,139.1,157.3,1171.6
2011-02-03,1354.4,218.8,139.6,157.3,1164.9
2011-02-04,1348.9,218.8,140.0,157.3,1158.7
2011-02-05,1348.9,218.8,140.0,157.3,1158.7
2011-02-06,1348.9,218.8,140.0,157.3,1158.7
2011-02-07,1351.3,218.5,140.2,157.3,1154.7
2011-02-08,1364.0,218.1,139.9,165.6,1158.1
2011-02-09,1363.7,216.7,140.0,166.0,1146.2
2011-02-10,1363.8,215.9,140.1,166.4,1143.4
2011-02-11,1357.0,216.5,140.8,166.9,1144.3
2011-02-12,1357.0,216.5,140.8,166.9,1144.3
2011-02-13,1357.0,216.5,140.8,166.9,1144.3
2011-02-14,1361.8,218.7,141.1,167.8,1154.1
2011-02-15,1373.9,217.7,140.7,167.3,1154.7
2011-02-16,1374.4,218.9,141.2,168.3,1165.6
2011-02-17,1384.1,219.6,141.4,168.1,1179.4
2011-02-18,1390.0,220.4,141.3,168.1,1186.0
2011-02-19,1390.0,220.4,141.3,168.1,1186.0
2011-02-20,1390.0,220.4,141.3,168.1,1186.0
2011-02-21,1406.5,219.7,141.3,164.4,1186.0
2011-02-22,1399.1,216.7,140.3,164.4,1172.8
2011-02-23,1411.6,215.1,139.7,162.3,1180.1
2011-02-24,1402.7,213.6,139.4,163.1,1174.1
2011-02-25,1410.7,216.8,140.2,165.0,1184.1
2011-02-26,1410.7,216.8,140.2,165.0,1184.1
2011-02-27,1410.7,216.8,140.2,165.0,1184.1
2011-02-28,1411.3,220.7,140.4,164.9,1192.0
2011-03-01,1433.4,220.3,140.1,164.9,1184.0
2011-03-02,1434.4,217.2,139.8,164.1,1185.3
2011-03-03,1415.9,218.2,139.8,165.7,1195.6
2011-03-04,1431.0,219.3,139.6,165.8,1200.2
2011-03-05,1431.0,219.3,139.6,165.8,1200.2
2011-03-06,1431.0,219.3,139.6,165.8,1200.2
2011-03-07,1432.1,218.4,139.5,164.3,1198.5
2011-03-08,1428.9,218.7,139.9,164.6,1190.6
2011-03-09,1430.8,219.3,139.9,164.0,1181.2
2011-03-10,1411.9,217.2,139.8,161.9,1151.6
2011-03-11,1417.7,215.9,139.6,162.1,1156.4
2011-03-12,1417.7,215.9,139.6,162.1,1156.4
2011-03-13,1417.7,215.9,139.6,162.1,1156.4
2011-03-14,1426.4,213.3,138.8,161.2,1160.6
2011-03-15,1395.7,208.7,138.0,159.0,1143.9
2011-03-16,1399.0,208.6,137.5,156.7,1131.9
2011-03-17,1403.8,209.7,137.4,157.6,1154.9
2011-03-18,1418.6,211.2,137.7,157.7,1152.5
2011-03-19,1418.6,211.2,137.7,157.7,1152.5
2011-03-20,1418.6,211.2,137.7,157.7,1152.5
2011-03-21,1427.8,212.7,138.2,159.9,1173.2
2011-03-22,1427.9,212.6,137.8,159.1,1178.8
2011-03-23,1437.4,212.1,138.4,159.9,1176.4
2011-03-24,1430.4,212.7,138.6,162.9,1185.9
2011-03-25,1429.9,213.4,139.1,163.3,1190.6
2011-03-26,1429.9,213.4,139.1,163.3,1190.6
2011-03-27,1429.9,213.4,139.1,163.3,1190.6
2011-03-28,1420.3,213.0,139.0,162.9,1185.5
2011-03-29,1418.5,212.9,139.2,164.3,1187.9
2011-03-30,1423.0,214.4,139.7,165.3,1193.8
2011-03-31,1432.2,214.8,139.2,165.6,1194.1
2011-04-01,1428.7,215.6,139.6,165.7,1203.3
2011-04-02,1428.7,215.6,139.6,165.7,1203.3
2011-04-03,1428.7,215.6,139.6,165.7,1203.3
2011-04-04,1434.0,215.9,139.5,165.6,1208.3
2011-04-05,1455.9,215.9,139.6,165.6,1208.4
2011-04-06,1459.8,215.9,139.5,165.9,1205.8
2011-04-07,1458.2,215.2,139.6,165.5,1204.1
2011-04-08,1474.9,215.1,139.2,165.5,1214.1
2011-04-09,1474.9,215.1,139.2,165.5,1214.1
2011-04-10,1474.9,215.1,139.2,165.5,1214.1
2011-04-11,1463.2,214.6,139.0,165.7,1203.7
2011-04-12,1453.0,213.5,138.6,163.6,1173.5
2011-04-13,1457.4,214.0,138.6,166.1,1178.4
2011-04-14,1474.2,214.7,138.7,165.8,1174.9
2011-04-15,1486.9,216.1,139.1,165.7,1176.5
2011-04-16,1486.9,216.1,139.1,165.7,1176.5
2011-04-17,1486.9,216.1,139.1,165.7,1176.5
2011-04-18,1495.3,215.6,139.3,163.6,1154.8
2011-04-19,1496.4,215.1,139.1,164.0,1161.7
2011-04-20,1502.4,216.8,139.1,168.4,1191.2
2011-04-21,1504.9,218.5,139.0,169.8,1199.4
2011-04-22,1507.0,218.5,139.0,169.8,1199.4
2011-04-23,1507.0,218.5,139.0,169.8,1199.4
2011-04-24,1507.0,218.5,139.0,169.8,1199.4
2011-04-25,1507.2,218.5,139.0,169.8,1199.4
2011-04-26,1506.3,219.8,139.3,170.2,1200.6
2011-04-27,1527.1,220.6,139.7,171.7,1206.1
2011-04-28,1536.2,221.8,139.3,171.8,1208.1
2011-04-29,1563.7,221.8,139.3,171.7,1208.1
2011-04-30,1563.7,221.8,139.3,171.7,1208.1
2011-05-01,1563.7,221.8,139.3,171.7,1208.1
2011-05-02,1545.5,221.8,139.3,171.7,1208.1
2011-05-03,1535.9,221.8,139.5,170.5,1194.2
2011-05-04,1516.2,220.0,139.1,169.6,1176.3
2011-05-05,1474.3,219.7,139.6,169.6,1154.2
2011-05-06,1495.6,220.4,140.2,169.6,1158.1
2011-05-07,1495.6,220.4,140.2,169.6,1158.1
2011-05-08,1495.6,220.4,140.2,169.6,1158.1
2011-05-09,1513.7,221.0,141.1,170.0,1160.2
2011-05-10,1516.3,222.2,141.3,170.0,1164.7
2011-05-11,1501.4,222.2,141.2,170.8,1155.2
2011-05-12,1505.9,220.7,141.7,171.5,1145.9
2011-05-13,1495.2,220.9,141.6,170.1,1143.4
2011-05-14,1495.2,220.9,141.6,170.1,1143.4
2011-05-15,1495.2,220.9,141.6,170.1,1143.4
2011-05-16,1489.3,219.1,141.1,167.7,1137.8
2011-05-17,1486.7,219.2,141.3,166.5,1133.8
2011-05-18,1497.0,220.5,141.3,168.3,1145.0
2011-05-19,1493.3,222.2,141.5,169.1,1149.0
